GeneID1	GeneID2	PCC_mild	feature_type	PCC_mild_abs
6P Gluconic Acid	GTP Total	0.816447357371616	metabolite-metabolite	0.816447357371616
ADP Total	GTP Total	0.866064006441089	metabolite-metabolite	0.866064006441089
ATP Total	GTP Total	0.948420385304942	metabolite-metabolite	0.948420385304942
GDP Total	GTP Total	0.949459084535733	metabolite-metabolite	0.949459084535733
GTP Total	GTP Total	1	metabolite-metabolite	1
phosphoethanolamine	spermidine	0.759639349509543	metabolite-metabolite	0.759639349509543
kynurenate	5-hydroxyindoleacetate	0.281500471920011	metabolite-metabolite	0.281500471920011
vanillylmandelate (VMA)	5-hydroxyindoleacetate	0.461281797460955	metabolite-metabolite	0.461281797460955
N-acetyltryptophan	5-hydroxyindoleacetate	0.113513977106003	metabolite-metabolite	0.113513977106003
4-hydroxyhippurate	5-hydroxyindoleacetate	0.181895612770132	metabolite-metabolite	0.181895612770132
N6-succinyladenosine	5-hydroxyindoleacetate	0.31265833718911	metabolite-metabolite	0.31265833718911
11-ketoetiocholanolone glucuronide	5-hydroxyindoleacetate	0.434050691167653	metabolite-metabolite	0.434050691167653
vanillactate	5-hydroxyindoleacetate	0.354469720485991	metabolite-metabolite	0.354469720485991
phenylacetylglutamate	5-hydroxyindoleacetate	0.232158290673543	metabolite-metabolite	0.232158290673543
2-hydroxysebacate	5-hydroxyindoleacetate	0.164819196115612	metabolite-metabolite	0.164819196115612
N2-acetyl,N6,N6-dimethyllysine	5-hydroxyindoleacetate	0.14827423683521	metabolite-metabolite	0.14827423683521
tetrahydrocortisol glucuronide	5-hydroxyindoleacetate	0.107490195559338	metabolite-metabolite	0.107490195559338
5-hydroxyindoleacetate	kynurenate	0.281500471920011	metabolite-metabolite	0.281500471920011
quinolinate	kynurenate	0.463536722415104	metabolite-metabolite	0.463536722415104
vanillylmandelate (VMA)	kynurenate	0.447166396799891	metabolite-metabolite	0.447166396799891
4-acetamidobutanoate	kynurenate	0.239442060348369	metabolite-metabolite	0.239442060348369
N-acetylhistidine	kynurenate	0.193170766504121	metabolite-metabolite	0.193170766504121
N1-methylinosine	kynurenate	0.322092209903699	metabolite-metabolite	0.322092209903699
N2,N2-dimethylguanosine	kynurenate	0.200904790994958	metabolite-metabolite	0.200904790994958
N6-carbamoylthreonyladenosine	kynurenate	0.370351070315667	metabolite-metabolite	0.370351070315667
3-(3-amino-3-carboxypropyl)uridine*	kynurenate	0.512713714642133	metabolite-metabolite	0.512713714642133
N6-succinyladenosine	kynurenate	0.334357216699787	metabolite-metabolite	0.334357216699787
3-methylglutaconate	kynurenate	0.128053797859297	metabolite-metabolite	0.128053797859297
hydantoin-5-propionate	kynurenate	0.378356748147177	metabolite-metabolite	0.378356748147177
11-ketoetiocholanolone glucuronide	kynurenate	0.400618992340355	metabolite-metabolite	0.400618992340355
octadecenedioylcarnitine (C18:1-DC)*	kynurenate	-0.152367693954409	metabolite-metabolite	0.152367693954409
vanillactate	kynurenate	0.282006152496838	metabolite-metabolite	0.282006152496838
p-cresol glucuronide*	kynurenate	0.161256774849125	metabolite-metabolite	0.161256774849125
N-acetylkynurenine (2)	kynurenate	0.3017607386563	metabolite-metabolite	0.3017607386563
N-acetylglucosamine/N-acetylgalactosamine	kynurenate	0.120501187225296	metabolite-metabolite	0.120501187225296
adipoylcarnitine (C6-DC)	kynurenate	0.259633093262313	metabolite-metabolite	0.259633093262313
phenylacetylglutamate	kynurenate	0.285452893639837	metabolite-metabolite	0.285452893639837
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	kynurenate	0.147440883775235	metabolite-metabolite	0.147440883775235
cortolone glucuronide (1)	kynurenate	0.281751411377536	metabolite-metabolite	0.281751411377536
dodecenedioate (C12:1-DC)*	kynurenate	-0.114070726488864	metabolite-metabolite	0.114070726488864
hexadecenedioate (C16:1-DC)*	kynurenate	-0.147146280236033	metabolite-metabolite	0.147146280236033
octadecenedioate (C18:1-DC)	kynurenate	-0.15417161102739	metabolite-metabolite	0.15417161102739
pyroglutamylalanine*	kynurenate	0.22229100973636	metabolite-metabolite	0.22229100973636
11beta-hydroxyandrosterone glucuronide	kynurenate	0.385915167543302	metabolite-metabolite	0.385915167543302
hydroxy-N6,N6,N6-trimethyllysine*	kynurenate	0.26106015537934	metabolite-metabolite	0.26106015537934
GlcNAc sulfate conjugate of C21H34O2 steroid**	kynurenate	-0.138648804018326	metabolite-metabolite	0.138648804018326
tetrahydrocortisol glucuronide	kynurenate	0.277637559668506	metabolite-metabolite	0.277637559668506
S-adenosylhomocysteine (SAH)	3-hydroxy-3-methylglutarate	0.378499386733851	metabolite-metabolite	0.378499386733851
myo-inositol	3-hydroxy-3-methylglutarate	0.287418305539473	metabolite-metabolite	0.287418305539473
vanillylmandelate (VMA)	3-hydroxy-3-methylglutarate	0.145313044230967	metabolite-metabolite	0.145313044230967
4-acetamidobutanoate	3-hydroxy-3-methylglutarate	0.320652053566621	metabolite-metabolite	0.320652053566621
suberate (C8-DC)	3-hydroxy-3-methylglutarate	0.407199664737788	metabolite-metabolite	0.407199664737788
glucuronate	3-hydroxy-3-methylglutarate	0.483088097756322	metabolite-metabolite	0.483088097756322
pyroglutamylglutamine	3-hydroxy-3-methylglutarate	0.342564932267749	metabolite-metabolite	0.342564932267749
3-hydroxysebacate	3-hydroxy-3-methylglutarate	0.373361282318044	metabolite-metabolite	0.373361282318044
N-acetyltryptophan	3-hydroxy-3-methylglutarate	0.135409133409459	metabolite-metabolite	0.135409133409459
N-acetylhistidine	3-hydroxy-3-methylglutarate	0.245567952060945	metabolite-metabolite	0.245567952060945
erythronate*	3-hydroxy-3-methylglutarate	0.246507104790987	metabolite-metabolite	0.246507104790987
N1-methylinosine	3-hydroxy-3-methylglutarate	0.384203512981962	metabolite-metabolite	0.384203512981962
N2,N2-dimethylguanosine	3-hydroxy-3-methylglutarate	0.182763708980704	metabolite-metabolite	0.182763708980704
N6-carbamoylthreonyladenosine	3-hydroxy-3-methylglutarate	0.415040788989399	metabolite-metabolite	0.415040788989399
phenylacetylglutamine	3-hydroxy-3-methylglutarate	0.449373137848347	metabolite-metabolite	0.449373137848347
3-(3-amino-3-carboxypropyl)uridine*	3-hydroxy-3-methylglutarate	0.293113765563164	metabolite-metabolite	0.293113765563164
gulonate*	3-hydroxy-3-methylglutarate	0.438958165848181	metabolite-metabolite	0.438958165848181
hexadecanedioate (C16-DC)	3-hydroxy-3-methylglutarate	0.243925129263677	metabolite-metabolite	0.243925129263677
N6-succinyladenosine	3-hydroxy-3-methylglutarate	0.248781036895941	metabolite-metabolite	0.248781036895941
1-ribosyl-imidazoleacetate*	3-hydroxy-3-methylglutarate	0.27922689136218	metabolite-metabolite	0.27922689136218
3-methylglutaconate	3-hydroxy-3-methylglutarate	0.298901210484432	metabolite-metabolite	0.298901210484432
N-acetyl-1-methylhistidine*	3-hydroxy-3-methylglutarate	0.201520914631451	metabolite-metabolite	0.201520914631451
O-sulfo-L-tyrosine	3-hydroxy-3-methylglutarate	0.368780650109064	metabolite-metabolite	0.368780650109064
arabonate/xylonate	3-hydroxy-3-methylglutarate	0.273291682406495	metabolite-metabolite	0.273291682406495
vanillactate	3-hydroxy-3-methylglutarate	0.318909660577942	metabolite-metabolite	0.318909660577942
p-cresol glucuronide*	3-hydroxy-3-methylglutarate	0.246543936228302	metabolite-metabolite	0.246543936228302
N-acetylglucosamine/N-acetylgalactosamine	3-hydroxy-3-methylglutarate	0.162471148527388	metabolite-metabolite	0.162471148527388
adipoylcarnitine (C6-DC)	3-hydroxy-3-methylglutarate	0.229763399358213	metabolite-metabolite	0.229763399358213
suberoylcarnitine (C8-DC)	3-hydroxy-3-methylglutarate	0.130714190639424	metabolite-metabolite	0.130714190639424
phenylacetylglutamate	3-hydroxy-3-methylglutarate	0.330479991422832	metabolite-metabolite	0.330479991422832
pyroglutamylalanine*	3-hydroxy-3-methylglutarate	0.350864064893328	metabolite-metabolite	0.350864064893328
glutamine conjugate of C7H12O2*	3-hydroxy-3-methylglutarate	0.378098071349011	metabolite-metabolite	0.378098071349011
glutamine conjugate of C6H10O2 (1)*	3-hydroxy-3-methylglutarate	0.210323721604975	metabolite-metabolite	0.210323721604975
2-hydroxysebacate	3-hydroxy-3-methylglutarate	0.291539093953372	metabolite-metabolite	0.291539093953372
N-acetyl-isoputreanine	3-hydroxy-3-methylglutarate	0.232434230674101	metabolite-metabolite	0.232434230674101
4-methylhexanoylglutamine	3-hydroxy-3-methylglutarate	0.153827199433461	metabolite-metabolite	0.153827199433461
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	3-hydroxy-3-methylglutarate	0.30697629312142	metabolite-metabolite	0.30697629312142
decadienedioic acid (C10:2-DC)**	3-hydroxy-3-methylglutarate	0.187771806785299	metabolite-metabolite	0.187771806785299
N-acetyl-2-aminoadipate	3-hydroxy-3-methylglutarate	0.325430280732021	metabolite-metabolite	0.325430280732021
N,N-dimethyl-pro-pro	3-hydroxy-3-methylglutarate	0.214922710291652	metabolite-metabolite	0.214922710291652
choline phosphate	3-phosphoglycerate	0.779942889845048	metabolite-metabolite	0.779942889845048
sphingosine	3-phosphoglycerate	0.565986739289159	metabolite-metabolite	0.565986739289159
phosphoethanolamine	3-phosphoglycerate	0.835837267967245	metabolite-metabolite	0.835837267967245
sphingosine 1-phosphate	3-phosphoglycerate	0.58938625108464	metabolite-metabolite	0.58938625108464
sphinganine-1-phosphate	3-phosphoglycerate	0.571394562148506	metabolite-metabolite	0.571394562148506
S-adenosylhomocysteine (SAH)	4-hydroxyphenylacetate	0.172182819815067	metabolite-metabolite	0.172182819815067
lactose	4-hydroxyphenylacetate	0.290207738393622	metabolite-metabolite	0.290207738393622
methyl indole-3-acetate	4-hydroxyphenylacetate	0.300225313829412	metabolite-metabolite	0.300225313829412
palmitate (16:0)	linoleate (18:2n6)	0.748241547584903	metabolite-metabolite	0.748241547584903
palmitoleate (16:1n7)	linoleate (18:2n6)	0.891972204074397	metabolite-metabolite	0.891972204074397
myristate (14:0)	linoleate (18:2n6)	0.816635710729214	metabolite-metabolite	0.816635710729214
margarate (17:0)	linoleate (18:2n6)	0.811273445463901	metabolite-metabolite	0.811273445463901
pentadecanoate (15:0)	linoleate (18:2n6)	0.655212902282673	metabolite-metabolite	0.655212902282673
dihomo-linoleate (20:2n6)	linoleate (18:2n6)	0.88622474439177	metabolite-metabolite	0.88622474439177
docosapentaenoate (n3 DPA; 22:5n3)	linoleate (18:2n6)	0.806924306724891	metabolite-metabolite	0.806924306724891
docosadienoate (22:2n6)	linoleate (18:2n6)	0.764758171478854	metabolite-metabolite	0.764758171478854
adrenate (22:4n6)	linoleate (18:2n6)	0.645152384067431	metabolite-metabolite	0.645152384067431
10-nonadecenoate (19:1n9)	linoleate (18:2n6)	0.848178598851461	metabolite-metabolite	0.848178598851461
10-heptadecenoate (17:1n7)	linoleate (18:2n6)	0.860556990178794	metabolite-metabolite	0.860556990178794
eicosenoate (20:1)	linoleate (18:2n6)	0.865262321923097	metabolite-metabolite	0.865262321923097
linolenate [alpha or gamma; (18:3n3 or 6)]	linoleate (18:2n6)	0.931314486303389	metabolite-metabolite	0.931314486303389
dihomo-linolenate (20:3n3 or n6)	linoleate (18:2n6)	0.795833688272668	metabolite-metabolite	0.795833688272668
oleate/vaccenate (18:1)	linoleate (18:2n6)	0.955567490511379	metabolite-metabolite	0.955567490511379
kynurenate	quinolinate	0.463536722415104	metabolite-metabolite	0.463536722415104
pseudouridine	quinolinate	0.283367639769091	metabolite-metabolite	0.283367639769091
vanillylmandelate (VMA)	quinolinate	0.193097578085614	metabolite-metabolite	0.193097578085614
4-acetamidobutanoate	quinolinate	0.110930524923477	metabolite-metabolite	0.110930524923477
pyroglutamylvaline	quinolinate	0.539369175232781	metabolite-metabolite	0.539369175232781
1-methyl-4-imidazoleacetate	quinolinate	0.191847610674083	metabolite-metabolite	0.191847610674083
N-acetylthreonine	quinolinate	0.29940204134135	metabolite-metabolite	0.29940204134135
erythronate*	quinolinate	0.196527116735513	metabolite-metabolite	0.196527116735513
N1-methylinosine	quinolinate	0.369159247276652	metabolite-metabolite	0.369159247276652
N2,N2-dimethylguanosine	quinolinate	0.366963563937982	metabolite-metabolite	0.366963563937982
N4-acetylcytidine	quinolinate	0.127741480689634	metabolite-metabolite	0.127741480689634
N6-carbamoylthreonyladenosine	quinolinate	0.494824294890422	metabolite-metabolite	0.494824294890422
3-(3-amino-3-carboxypropyl)uridine*	quinolinate	0.442490533340093	metabolite-metabolite	0.442490533340093
N-acetyl-aspartyl-glutamate (NAAG)	quinolinate	0.187716672229321	metabolite-metabolite	0.187716672229321
N6-succinyladenosine	quinolinate	0.367433716062106	metabolite-metabolite	0.367433716062106
hydantoin-5-propionate	quinolinate	0.573276004521965	metabolite-metabolite	0.573276004521965
vanillactate	quinolinate	0.221028656339236	metabolite-metabolite	0.221028656339236
N-acetylglucosamine/N-acetylgalactosamine	quinolinate	0.315308280326917	metabolite-metabolite	0.315308280326917
adipoylcarnitine (C6-DC)	quinolinate	0.610270221842109	metabolite-metabolite	0.610270221842109
suberoylcarnitine (C8-DC)	quinolinate	0.346557090569988	metabolite-metabolite	0.346557090569988
phenylacetylglutamate	quinolinate	0.315483639505935	metabolite-metabolite	0.315483639505935
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	quinolinate	0.185617027072676	metabolite-metabolite	0.185617027072676
octadecenedioate (C18:1-DC)	quinolinate	-0.178043914418138	metabolite-metabolite	0.178043914418138
N-acetyl-isoputreanine	quinolinate	0.214697539700131	metabolite-metabolite	0.214697539700131
hydroxy-N6,N6,N6-trimethyllysine*	quinolinate	0.514288370686599	metabolite-metabolite	0.514288370686599
N,N-dimethyl-pro-pro	quinolinate	0.14830551158059	metabolite-metabolite	0.14830551158059
N-acetylvaline	N-formylmethionine	0.43607357755284	metabolite-metabolite	0.43607357755284
N-acetylalanine	N-formylmethionine	0.650810617832124	metabolite-metabolite	0.650810617832124
N-acetylserine	N-formylmethionine	0.386891847465883	metabolite-metabolite	0.386891847465883
3-hydroxy-3-methylglutarate	S-adenosylhomocysteine (SAH)	0.378499386733851	metabolite-metabolite	0.378499386733851
4-hydroxyphenylacetate	S-adenosylhomocysteine (SAH)	0.172182819815067	metabolite-metabolite	0.172182819815067
carnosine	S-adenosylhomocysteine (SAH)	0.114249095815201	metabolite-metabolite	0.114249095815201
cystathionine	S-adenosylhomocysteine (SAH)	0.390489235719387	metabolite-metabolite	0.390489235719387
myo-inositol	S-adenosylhomocysteine (SAH)	0.45967362275665	metabolite-metabolite	0.45967362275665
pseudouridine	S-adenosylhomocysteine (SAH)	0.361018653933115	metabolite-metabolite	0.361018653933115
N-acetylvaline	S-adenosylhomocysteine (SAH)	0.282086406484905	metabolite-metabolite	0.282086406484905
N-acetylalanine	S-adenosylhomocysteine (SAH)	0.473845448467628	metabolite-metabolite	0.473845448467628
glucuronate	S-adenosylhomocysteine (SAH)	0.424565366054668	metabolite-metabolite	0.424565366054668
ribonate	S-adenosylhomocysteine (SAH)	0.208907492019754	metabolite-metabolite	0.208907492019754
N-acetyltyrosine	S-adenosylhomocysteine (SAH)	0.1531457453252	metabolite-metabolite	0.1531457453252
1-methyl-4-imidazoleacetate	S-adenosylhomocysteine (SAH)	0.226500605606848	metabolite-metabolite	0.226500605606848
N-acetylphenylalanine	S-adenosylhomocysteine (SAH)	0.184249870020954	metabolite-metabolite	0.184249870020954
N-acetylthreonine	S-adenosylhomocysteine (SAH)	0.522726807273574	metabolite-metabolite	0.522726807273574
erythronate*	S-adenosylhomocysteine (SAH)	0.21738175985931	metabolite-metabolite	0.21738175985931
N1-methylinosine	S-adenosylhomocysteine (SAH)	0.428007857887364	metabolite-metabolite	0.428007857887364
N6-carbamoylthreonyladenosine	S-adenosylhomocysteine (SAH)	0.588061364482498	metabolite-metabolite	0.588061364482498
3-(3-amino-3-carboxypropyl)uridine*	S-adenosylhomocysteine (SAH)	0.519015685578177	metabolite-metabolite	0.519015685578177
gulonate*	S-adenosylhomocysteine (SAH)	0.522525605441044	metabolite-metabolite	0.522525605441044
N6-succinyladenosine	S-adenosylhomocysteine (SAH)	0.51447829729829	metabolite-metabolite	0.51447829729829
1-ribosyl-imidazoleacetate*	S-adenosylhomocysteine (SAH)	0.449417940082966	metabolite-metabolite	0.449417940082966
N-acetylserine	S-adenosylhomocysteine (SAH)	0.235354626442909	metabolite-metabolite	0.235354626442909
gamma-CEHC glucuronide*	S-adenosylhomocysteine (SAH)	0.316779412239481	metabolite-metabolite	0.316779412239481
O-sulfo-L-tyrosine	S-adenosylhomocysteine (SAH)	0.48811755764976	metabolite-metabolite	0.48811755764976
arabonate/xylonate	S-adenosylhomocysteine (SAH)	0.479719942242203	metabolite-metabolite	0.479719942242203
C-glycosyltryptophan	S-adenosylhomocysteine (SAH)	0.534983273357999	metabolite-metabolite	0.534983273357999
arabitol/xylitol	S-adenosylhomocysteine (SAH)	0.3672951203749	metabolite-metabolite	0.3672951203749
hydroxyasparagine**	S-adenosylhomocysteine (SAH)	0.430592880443562	metabolite-metabolite	0.430592880443562
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	S-adenosylhomocysteine (SAH)	0.550197321096052	metabolite-metabolite	0.550197321096052
decadienedioic acid (C10:2-DC)**	S-adenosylhomocysteine (SAH)	0.129206756597948	metabolite-metabolite	0.129206756597948
N-acetyl-2-aminoadipate	S-adenosylhomocysteine (SAH)	0.210468402045645	metabolite-metabolite	0.210468402045645
N,N-dimethyl-pro-pro	S-adenosylhomocysteine (SAH)	0.377373006450016	metabolite-metabolite	0.377373006450016
S-adenosylhomocysteine (SAH)	carnosine	0.114249095815201	metabolite-metabolite	0.114249095815201
N-acetyltyrosine	carnosine	-0.14015958641248	metabolite-metabolite	0.14015958641248
bilirubin (Z,Z)	biliverdin	0.793475905006623	metabolite-metabolite	0.793475905006623
bilirubin (E,E)*	biliverdin	0.805877348094196	metabolite-metabolite	0.805877348094196
bilirubin degradation product, C16H18N2O5 (1)**	biliverdin	0.654695795812419	metabolite-metabolite	0.654695795812419
bilirubin degradation product, C16H18N2O5 (2)**	biliverdin	0.689023272990081	metabolite-metabolite	0.689023272990081
bilirubin degradation product, C17H18N2O4 (1)**	biliverdin	0.721370181848685	metabolite-metabolite	0.721370181848685
bilirubin degradation product, C17H18N2O4 (2)**	biliverdin	0.799453986950097	metabolite-metabolite	0.799453986950097
bilirubin degradation product, C17H18N2O4 (3)**	biliverdin	0.675797545195375	metabolite-metabolite	0.675797545195375
(R)-3-hydroxybutyrylcarnitine	3-hydroxybutyrate (BHBA)	0.931475968896738	metabolite-metabolite	0.931475968896738
3-phosphoglycerate	choline phosphate	0.779942889845048	metabolite-metabolite	0.779942889845048
taurine	choline phosphate	0.558519745663603	metabolite-metabolite	0.558519745663603
phosphoethanolamine	choline phosphate	0.77529957347494	metabolite-metabolite	0.77529957347494
cortisol	corticosterone	0.622980395317823	metabolite-metabolite	0.622980395317823
erythronate*	creatinine	0.21728413321804	metabolite-metabolite	0.21728413321804
N6-carbamoylthreonyladenosine	creatinine	0.400211389295916	metabolite-metabolite	0.400211389295916
O-sulfo-L-tyrosine	creatinine	0.320506810399709	metabolite-metabolite	0.320506810399709
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	creatinine	0.312070188166587	metabolite-metabolite	0.312070188166587
N,N-dimethyl-pro-pro	creatinine	0.322498812732494	metabolite-metabolite	0.322498812732494
cys-gly, oxidized	cysteinylglycine	0.668527926373031	metabolite-metabolite	0.668527926373031
3-phosphoglycerate	sphingosine	0.565986739289159	metabolite-metabolite	0.565986739289159
sphinganine	sphingosine	0.689473350119084	metabolite-metabolite	0.689473350119084
phosphoethanolamine	sphingosine	0.643429333794571	metabolite-metabolite	0.643429333794571
sphingosine 1-phosphate	sphingosine	0.749818678537799	metabolite-metabolite	0.749818678537799
S-adenosylhomocysteine (SAH)	cystathionine	0.390489235719387	metabolite-metabolite	0.390489235719387
glucuronate	cystathionine	0.265110992246609	metabolite-metabolite	0.265110992246609
N1-methylinosine	cystathionine	0.28081776300433	metabolite-metabolite	0.28081776300433
N2,N2-dimethylguanosine	cystathionine	0.263139479059973	metabolite-metabolite	0.263139479059973
N6-carbamoylthreonyladenosine	cystathionine	0.225249226549385	metabolite-metabolite	0.225249226549385
3-(3-amino-3-carboxypropyl)uridine*	cystathionine	0.239962559319001	metabolite-metabolite	0.239962559319001
gulonate*	cystathionine	0.148820771630341	metabolite-metabolite	0.148820771630341
N6-succinyladenosine	cystathionine	0.165931062817806	metabolite-metabolite	0.165931062817806
adipoylcarnitine (C6-DC)	cystathionine	0.327021972387274	metabolite-metabolite	0.327021972387274
suberoylcarnitine (C8-DC)	cystathionine	0.20743467455481	metabolite-metabolite	0.20743467455481
N-acetyl-isoputreanine	cystathionine	0.112401296833105	metabolite-metabolite	0.112401296833105
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	cystathionine	0.271263783204208	metabolite-metabolite	0.271263783204208
decadienedioic acid (C10:2-DC)**	cystathionine	-0.102585963950377	metabolite-metabolite	0.102585963950377
N,N-dimethyl-pro-pro	cystathionine	0.107714551664329	metabolite-metabolite	0.107714551664329
sphingosine	sphinganine	0.689473350119084	metabolite-metabolite	0.689473350119084
sphinganine-1-phosphate	sphinganine	0.61427193488254	metabolite-metabolite	0.61427193488254
malate	fumarate	0.550389284006137	metabolite-metabolite	0.550389284006137
gamma-glutamylglycine	glycine	0.825681357500852	metabolite-metabolite	0.825681357500852
glycochenodeoxycholate	glycocholate	0.561261357785667	metabolite-metabolite	0.561261357785667
taurochenodeoxycholate	glycocholate	0.860305578715836	metabolite-metabolite	0.860305578715836
taurocholate	glycocholate	0.870194156077083	metabolite-metabolite	0.870194156077083
corticosterone	cortisol	0.622980395317823	metabolite-metabolite	0.622980395317823
3-hydroxy-3-methylglutarate	myo-inositol	0.287418305539473	metabolite-metabolite	0.287418305539473
S-adenosylhomocysteine (SAH)	myo-inositol	0.45967362275665	metabolite-metabolite	0.45967362275665
pseudouridine	myo-inositol	0.235277090531932	metabolite-metabolite	0.235277090531932
4-acetamidobutanoate	myo-inositol	0.337369766465504	metabolite-metabolite	0.337369766465504
glucuronate	myo-inositol	0.329082761017199	metabolite-metabolite	0.329082761017199
pyroglutamylvaline	myo-inositol	0.380638251084756	metabolite-metabolite	0.380638251084756
1-methyl-4-imidazoleacetate	myo-inositol	0.32073394238663	metabolite-metabolite	0.32073394238663
N-acetylthreonine	myo-inositol	0.566074013380603	metabolite-metabolite	0.566074013380603
N-acetylhistidine	myo-inositol	0.282144685605389	metabolite-metabolite	0.282144685605389
erythronate*	myo-inositol	0.376856387364527	metabolite-metabolite	0.376856387364527
N1-methylinosine	myo-inositol	0.256199113690998	metabolite-metabolite	0.256199113690998
N2,N2-dimethylguanosine	myo-inositol	0.231777582792958	metabolite-metabolite	0.231777582792958
N6-carbamoylthreonyladenosine	myo-inositol	0.499279823346586	metabolite-metabolite	0.499279823346586
phenylacetylglutamine	myo-inositol	0.383096424731679	metabolite-metabolite	0.383096424731679
4-hydroxyhippurate	myo-inositol	0.2199737136879	metabolite-metabolite	0.2199737136879
3-(3-amino-3-carboxypropyl)uridine*	myo-inositol	0.437503472768155	metabolite-metabolite	0.437503472768155
gulonate*	myo-inositol	0.521146394721813	metabolite-metabolite	0.521146394721813
N6-succinyladenosine	myo-inositol	0.282353720087233	metabolite-metabolite	0.282353720087233
1-ribosyl-imidazoleacetate*	myo-inositol	0.347358691334155	metabolite-metabolite	0.347358691334155
O-sulfo-L-tyrosine	myo-inositol	0.599318502374338	metabolite-metabolite	0.599318502374338
11-ketoetiocholanolone glucuronide	myo-inositol	0.501899558499531	metabolite-metabolite	0.501899558499531
arabonate/xylonate	myo-inositol	0.610828306304142	metabolite-metabolite	0.610828306304142
vanillactate	myo-inositol	0.346861997933547	metabolite-metabolite	0.346861997933547
p-cresol glucuronide*	myo-inositol	0.195510613641032	metabolite-metabolite	0.195510613641032
C-glycosyltryptophan	myo-inositol	0.499622004522926	metabolite-metabolite	0.499622004522926
N-acetylglucosamine/N-acetylgalactosamine	myo-inositol	0.146332533970111	metabolite-metabolite	0.146332533970111
adipoylcarnitine (C6-DC)	myo-inositol	0.132419431269607	metabolite-metabolite	0.132419431269607
phenylacetylglutamate	myo-inositol	0.296575315915022	metabolite-metabolite	0.296575315915022
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	myo-inositol	0.264085446679284	metabolite-metabolite	0.264085446679284
cortolone glucuronide (1)	myo-inositol	0.227427036940127	metabolite-metabolite	0.227427036940127
hydroxyasparagine**	myo-inositol	0.469781843808346	metabolite-metabolite	0.469781843808346
glutamine conjugate of C7H12O2*	myo-inositol	-0.102540141058354	metabolite-metabolite	0.102540141058354
glutamine conjugate of C6H10O2 (2)*	myo-inositol	-0.164778356315992	metabolite-metabolite	0.164778356315992
2-hydroxysebacate	myo-inositol	0.307425133255316	metabolite-metabolite	0.307425133255316
ascorbic acid 3-sulfate*	myo-inositol	0.411301786696816	metabolite-metabolite	0.411301786696816
N-acetyl-isoputreanine	myo-inositol	0.294897012704794	metabolite-metabolite	0.294897012704794
11beta-hydroxyandrosterone glucuronide	myo-inositol	0.380141829633324	metabolite-metabolite	0.380141829633324
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	myo-inositol	0.576543118187426	metabolite-metabolite	0.576543118187426
tetrahydrocortisol glucuronide	myo-inositol	0.361299730344832	metabolite-metabolite	0.361299730344832
N,N-dimethyl-pro-pro	myo-inositol	0.445881282981162	metabolite-metabolite	0.445881282981162
4-hydroxyphenylacetate	lactose	0.290207738393622	metabolite-metabolite	0.290207738393622
fumarate	malate	0.550389284006137	metabolite-metabolite	0.550389284006137
linoleate (18:2n6)	palmitate (16:0)	0.748241547584903	metabolite-metabolite	0.748241547584903
stearate (18:0)	palmitate (16:0)	0.831609145567273	metabolite-metabolite	0.831609145567273
palmitoleate (16:1n7)	palmitate (16:0)	0.684843332462073	metabolite-metabolite	0.684843332462073
myristate (14:0)	palmitate (16:0)	0.728185509948849	metabolite-metabolite	0.728185509948849
margarate (17:0)	palmitate (16:0)	0.836430291771529	metabolite-metabolite	0.836430291771529
nonadecanoate (19:0)	palmitate (16:0)	0.730020392240531	metabolite-metabolite	0.730020392240531
pentadecanoate (15:0)	palmitate (16:0)	0.684920305121939	metabolite-metabolite	0.684920305121939
dihomo-linoleate (20:2n6)	palmitate (16:0)	0.796152401647546	metabolite-metabolite	0.796152401647546
docosapentaenoate (n3 DPA; 22:5n3)	palmitate (16:0)	0.716134064007737	metabolite-metabolite	0.716134064007737
docosadienoate (22:2n6)	palmitate (16:0)	0.736420572628665	metabolite-metabolite	0.736420572628665
10-nonadecenoate (19:1n9)	palmitate (16:0)	0.805584714525496	metabolite-metabolite	0.805584714525496
10-heptadecenoate (17:1n7)	palmitate (16:0)	0.719529289784907	metabolite-metabolite	0.719529289784907
eicosenoate (20:1)	palmitate (16:0)	0.737616504089789	metabolite-metabolite	0.737616504089789
linolenate [alpha or gamma; (18:3n3 or 6)]	palmitate (16:0)	0.616903608778863	metabolite-metabolite	0.616903608778863
docosapentaenoate (n6 DPA; 22:5n6)	palmitate (16:0)	0.628483406858544	metabolite-metabolite	0.628483406858544
dihomo-linolenate (20:3n3 or n6)	palmitate (16:0)	0.67940749178097	metabolite-metabolite	0.67940749178097
oleate/vaccenate (18:1)	palmitate (16:0)	0.772584823731203	metabolite-metabolite	0.772584823731203
palmitate (16:0)	stearate (18:0)	0.831609145567273	metabolite-metabolite	0.831609145567273
margarate (17:0)	stearate (18:0)	0.857108358044147	metabolite-metabolite	0.857108358044147
